datetime,dilation_list,epochs,model_name,ds_name,num_params,nd_valid,nrmse_valid,smape_valid,mae_test,nd_test,nrmse_test,smape_test,mse_test,note,ms_dtw_test,mae_test_bm,nd_test_bm,nrmse_test_bm,smape_test_bm,mse_test_bm,n_back,time,norm,dilation_depth,sliding_window_dis,lag,n_fore,n_repeat,batch_size,callbacks,conv_filter,conv_ksize,hid_dim_fore,nheads,out_features,csv_kwargs,dynamic_feat_cat,dynamic_feat_real,file_path,pkl_path,static_feat,static_feat_dim,target
2021_03_22_01_32_36,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.33991,0.473053,1.287351,0.051404999999999985,0.464474,0.663293,0.743704,0.005389,"TCAN, bike_hour ms_dtwi 4 0.8",,0.055830999999999985,0.50447,0.7046020000000001,0.908598,0.0060810000000000005,48.0,0.07652442799999999,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_01_38_22,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.564103,0.7835850000000001,0.981189,0.07156799999999999,0.646663,0.952162,0.8096300000000001,0.011105,"TCAN, bike_hour ms_dtwi 6 0.8",,0.072613,0.656107,0.975609,0.816333,0.011658,48.0,0.085475531,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_01_44_48,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.383126,0.567858,0.613753,0.054315,0.490777,0.733475,0.694369,0.006589,"TCAN, bike_hour ms_dtwi 8 0.8",,0.057681,0.5211819999999999,0.74605,0.815725,0.006817,48.0,0.09209371,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_01_51_41,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.479479,0.675315,1.0234299999999998,0.056830999999999986,0.513505,0.75908,0.726171,0.007058,"TCAN, bike_hour ms_dtwi 10 0.8",,0.058694,0.530335,0.7992060000000001,0.950711,0.007823,48.0,0.100019273,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_01_59_08,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.761241,0.995481,1.195409,0.07906,0.71436,1.040583,0.858801,0.013263,"TCAN, bike_hour ms_dtwi 2 1.0",,0.08076,0.729718,1.063813,1.194173,0.013862,48.0,0.068017203,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_02_04_18,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.556945,0.769517,1.996735,0.06514299999999999,0.5886100000000001,0.8501920000000001,0.7486109999999999,0.008853,"TCAN, bike_hour ms_dtwi 4 1.0",,0.06765,0.611267,0.87384,0.805401,0.009353,48.0,0.077101988,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_02_10_07,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.513758,0.709868,1.011949,0.069491,0.627897,0.900786,0.774324,0.009939,"TCAN, bike_hour ms_dtwi 6 1.0",,0.070496,0.636979,0.929358,0.8557239999999999,0.010579,48.0,0.084526274,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_02_16_27,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.646548,0.894518,0.8261219999999999,0.076112,0.6877260000000001,1.010328,0.8064180000000001,0.012503,"TCAN, bike_hour ms_dtwi 8 1.0",,0.078306,0.707551,1.04141,0.851507,0.013284,48.0,0.09325608,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_22_02_23_26,"[1, 2, 4]",80.0,DeepTCN3,bike_hour,24169.0,0.60183,0.8211729999999999,0.798426,0.070724,0.6390359999999999,0.914645,0.784782,0.010247,"TCAN, bike_hour ms_dtwi 10 1.0",,0.07575599999999999,0.684507,0.990634,0.805883,0.01202,48.0,0.101672737,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_03_24_16_20_52,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.859174,1.083947,1.063425,0.13960899999999998,1.2614610000000002,1.568632,1.238142,0.030138,"TCAN, test loss negative",,0.16173800000000002,1.461407,1.76965,1.432546,0.038358,48.0,0.192065829,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_13_57_02,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.288739,0.397351,2.109862,0.054791999999999993,0.495083,0.715225,1.611153,0.006266,"TCAN, bike_hour ms_dtwi 4 0.4 0.01",,,,,,,48.0,0.155912266,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_14_09_48,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.4191470000000001,0.601147,1.400177,0.06400700000000001,0.578343,0.791177,1.556296,0.007667,"TCAN, bike_hour ms_dtwi 4 0.4 0.005",,,,,,,48.0,0.124202138,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_14_19_52,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.460588,0.651345,2.282238,0.075908,0.685876,1.003398,4.032792,0.012332,"TCAN, bike_hour ms_dtwi 4 0.4 0.001",,,,,,,48.0,0.13161245300000002,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_14_30_38,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.59909,0.797039,1.080971,0.08162,0.7374890000000001,1.076871,1.460753,0.014204,"TCAN, bike_hour ms_dtwi 4 0.4 0.0005",,,,,,,48.0,0.14234364300000002,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_14_42_22,"[1, 2, 4]",8.0,DeepTCN3,bike_hour,24169.0,0.726853,0.951819,0.985566,0.107388,0.970325,1.320768,1.0037280000000002,0.021366,"TCAN, bike_hour ms_dtwi 4 0.4 0.0001",,,,,,,48.0,0.141576025,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_20_44_02,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.32676,0.470776,2.682078,0.054687,0.494134,0.699893,1.654841,0.006,"TCAN, bike_hour ms_dtwi 4 0.4 0.005",,,,,,,48.0,0.0883121,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_20_58_18,"[1, 2, 4]",600.0,DeepTCN3,bike_hour,24169.0,0.471658,0.682793,1.386584,0.073892,0.667659,1.0101209999999998,1.391984,0.012498,"TCAN, bike_hour ms_dtwi 4 0.4 0.001",,,,,,,48.0,0.088042476,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_21_12_26,"[1, 2, 4]",600.0,DeepTCN3,bike_hour,24169.0,1.048442,1.303365,1.13947,0.179105,1.618331,2.095269,1.231898,0.053772,"TCAN, bike_hour ms_dtwi 4 0.4 0.0005",,,,,,,48.0,0.08767030199999999,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_04_21_33_58,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.440374,0.662954,0.996988,0.06373999999999999,0.575936,0.894626,1.496039,0.009803,"TCAN, bike_hour ms_dtwi 4 0.4 0.001",,,,,,,48.0,0.08741195199999999,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_11_01_18,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,1.381158,1.568671,19.670801,0.203328,1.8372,2.081588,15.690234,0.053072,"TCAN, min function",,,,,,,48.0,0.074106562,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_16_09_45,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.342942,0.496525,1.086925,0.05141,0.464521,0.689756,2.398287,0.005827000000000001,"TCAN, bike_hour ms_dtwi 4 0.4 0.05",,,,,,,48.0,0.093325964,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_16_22_17,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.288198,0.439034,0.5698300000000001,0.050199,0.453583,0.661097,0.967258,0.005353,"TCAN, bike_hour ms_dtwi 4 0.4 0.1",,,,,,,48.0,0.094062042,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_16_34_54,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.399854,0.569457,0.56845,0.062289,0.562819,0.78882,0.721953,0.0076209999999999984,"TCAN, bike_hour ms_dtwi 4 0.4 0.5",,,,,,,48.0,0.093574955,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_17_07_20,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.414173,0.574862,0.734438,0.063753,0.576052,0.776443,0.920853,0.007384,"TCAN, bike_hour ms_dtwi 4 0.4 1.0",,,,,,,48.0,0.094136984,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_20_49_33,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.47672,0.655736,0.649211,0.068906,0.622613,0.922541,1.431415,0.010424,"TCAN, bike_hour ms_dtwi 4 1.0 0.0001",,,,,,,48.0,0.083450803,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_21_00_42,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.637267,0.874408,1.054608,0.087504,0.790654,1.149668,0.990692,0.016189,"TCAN, bike_hour ms_dtwi 4 1.0 0.001",,,,,,,48.0,0.082747559,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_21_11_49,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.5733729999999999,0.7814270000000001,0.851693,0.074532,0.6734479999999999,1.002826,0.80852,0.012318,"TCAN, bike_hour ms_dtwi 4 1.0 0.01",,,,,,,48.0,0.085174617,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_21_23_13,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.365746,0.5302439999999999,0.517709,0.050436,0.45572,0.66066,0.83039,0.005346,"TCAN, bike_hour ms_dtwi 4 1.0 0.1",,,,,,,48.0,0.092792689,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_05_22_03_14,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.449903,0.636808,0.8089970000000001,0.061679,0.557308,0.8071550000000001,0.753575,0.00798,"TCAN, bike_hour ms_dtwi 4 1.0 1.0",,,,,,,48.0,0.085349953,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_12_16_31_58,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.243529,0.358258,0.984737,0.039302,0.35512,0.516063,0.911135,0.003262,"TCAN, huberloss",,,,,,,48.0,0.047774607,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_12_16_34_35,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,22153.0,0.255153,0.379342,1.055377,0.042107,0.380466,0.552599,0.8410350000000001,0.00374,"LSTM, huberloss",,,,,,,48.0,0.0535896,1.0,2.0,24.0,7.0,24.0,3.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_13_09_05_20,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,20425.0,0.26047,0.380609,0.673118,0.046987,0.424559,0.611394,0.837879,0.0045780000000000005,"TCN, huberloss",,,,,,,48.0,0.013290129,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_15_15_13_43,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.302163,0.441609,1.341643,0.052017,0.470006,0.665756,1.279362,0.005429,"TCAN, DILATE",,,,,,,48.0,0.070723815,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_15_15_18_14,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.289458,0.432209,1.062569,0.053395000000000005,0.482462,0.699882,0.997649,0.006,"TCAN, ms_dtwi",,,,,,,48.0,0.082005752,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_15_15_51_12,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.284792,0.434992,0.487702,0.045103,0.407537,0.58924,0.570317,0.004253,"TCAN, mseloss",,,,,,,48.0,0.035367944,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
2021_04_15_15_52_13,"[1, 2, 4]",500.0,DeepTCN3,bike_hour,24169.0,0.297841,0.419708,9.406497,0.054068,0.488537,0.6940430000000001,1.2396459999999998,0.0059,"TCAN, ms_dtwi",,,,,,,48.0,0.090081638,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'season': [1, 1, 2], 'yr': [1, 1, 2], 'mnth': [1, 1, 3], 'weekday': [1, 1, 5], 'workingday': [1, 1, 5], 'weathersit': [1, 1, 5], 'hr': [1, 1, 6], 'holiday': [1, 0, 2]}","['temp', 'atemp', 'hum', 'windspeed', 'casual', 'registered']",bike_hour.csv,pkls/bike_hour.pkl,static,2.0,cnt
